51,Raleigh Hills,4735 SW 77th Avenue,Portland,OR,97225,(503) 291-7191,wireless,45.4846428,-122.7569819
52,Hedges Green / Tualatin,8639 SW Tualatin Sherwood Road,Tualatin,OR,97062,(503) 691-9448,wireless,45.381118,-122.7680236
53,North Academy/Chpl Hill,"7650 N Academy Blvd.,  #3",Colorado Springs,CO,809203208,(719) 598-0942,wireless,38.9432585,-104.8002053
54,Columbia Center,701 Fifth Avenue,Seattle,WA,98104,(206) 447-9934,wireless,47.604407,-122.32992
55,Seattle Trust,1000 Second Avenue,Seattle,WA,98104,(206) 382-1688,wireless,47.605182,-122.33511
56,Puget Sound Plaza,1325 Fourth Avenue,Seattle,WA,98101,(206) 623-5427,wireless,47.608537,-122.335048
58,Metropolitan Park,"1730 Minor Avenue,  Suite 102",Seattle,WA,98101,(206) 340-9068,wireless,47.616248,-122.329866
59,Fourth & Blanchard,"2101 Fourth Avenue,  Suite 150",Seattle,WA,98121,(206) 728-0883,wireless,47.613884,-122.341316
60,U.S. Bank Centre Kiosk,1420 Fifth Avenue,Seattle,WA,98101,(206) 467-0972,,47.610351,-122.335179
62,US Bank Centre,1420 Fifth Avenue,Seattle,WA,98101,(206) 467-0972,wireless,47.610351,-122.335179
63,Swedish Medical Center,1101 Madison Avenue,Seattle,WA,98104,(206) 624-0281,wireless,47.609404,-122.324524
64,Century Square,1501 Fourth Avenue,Seattle,WA,98101,(206) 625-1255,wireless,47.610423,-122.336937
66,Plaza 600 Building,600 Stewart Street,Seattle,WA,98101,(206) 441-6898,wireless,47.613659,-122.337135
67,Pike Place,1912 Pike Place,Seattle,WA,98101,(206) 448-8762,wireless,47.609775,-122.342317
68,University Village,4634 26th Avenue NE,Seattle,WA,98105,(206) 522-5228,wireless,47.662699,-122.299856
69,Bellevue,10214 NE 8th,Bellevue,WA,98004,(425) 454-0191,wireless,47.617458,-122.203344
70,Capitol Hill,434 Broadway Ave E,Seattle,WA,98102,(206) 323-7888,wireless,47.62241,-122.320886
71,University Way,4555 University Wy NE,Seattle,WA,98105,(206) 634-1390,wireless,47.661703,-122.313126
72,Bear Creek,17196 NE Redmond Wy,Redmond,WA,98052,425-883-8535,wireless,47.670823,-122.110754
73,Oak Tree,10002 Aurora Avenue North,Seattle,WA,98133,(206) 524-6122,wireless,47.701421,-122.34462
74,Pine Street,515 Pine Street,Seattle,WA,98101,(206) 382-1201,wireless,47.611798,-122.336323
75,Sea Tac Mall,2002 S Commons,Federal Way,WA,98003,253-839-4400,wireless,47.312989,-122.303928
76,Westgate,2405 N Pearl St,Tacoma,WA,98407,253-752-5407,wireless,47.26947,-122.515818
80,Ballard,2204 NW Market Street,Seattle,WA,98107,(206) 782-2795,wireless,47.668689,-122.384807
81,Wallingford,2110 North 45th,Seattle,WA,98103,(206) 548-9507,wireless,47.661388,-122.333589
88,Renton Village,"601 S. Grady Way,  #E",Renton,WA,98055,425-227-9262,wireless,47.471488,-122.211249
90,Key Bank Plaza,1101 Pacific Avenue South,Tacoma,WA,98424,253-572-2219,wireless,47.253352,-122.438576
91,Bridgeport,3830 Bridgeport Way,Tacoma,WA,98466,253-564-1077,wireless,47.222973,-122.53719
92,Madison Park,4000 East Madison Ave,Seattle,WA,98112,(206) 329-3736,wireless,47.633668,-122.281208
93,Top Foods Tacoma,3130 South 23rd,Tacoma,WA,98405,253-593-0946,,47.235902,-122.478411
95,26th and Proctor,"2602 North Proctor,  Suite 100",Tacoma,WA,98407,253-756-1859,wireless,47.271358,-122.489314
96,Northgate,540 NE Northgate Way,Seattle,WA,98125,(206) 367-6651,wireless,47.708582,-122.322874
97,Pioneer Square,102 First Avenue,Seattle,WA,98104,(206) 382-2656,wireless,47.601736,-122.334098
99,Fremont,3415 B. Fremont Avenue North,Seattle,WA,98103,(206) 633-3706,wireless,47.649695,-122.349828
102,West Seattle,4101 SW Admiral Way,Seattle,WA,98116,(206) 937-5010,wireless,47.581162,-122.383893
103,Tacoma Mall,4502 South Steel Street,Tacoma,WA,98409,253-473-7727,wireless,47.160891,-122.467661
120,3347 Lakeshore Avenue,3347 Lakeshore Avenue,Oakland,CA,94610,(510) 986-1337,wireless,37.8109735,-122.2433284
124,Dublin (B&N),7904 Dublin Blvd.,Dublin,CA,94568,(925) 803-7520,wireless,37.7027478,-121.933719
129,1217 N. Hamilton,1217 N. Hamilton,Spokane,WA,99202,(509) 482-7623,wireless,47.669221,-117.397039
133,Cherry Creek,2701 E 3rd St,Denver,CO,80206,(303) 331-9910,wireless,39.721157,-104.955583
134,Tamarac,"7777 E Hampden Ave,  Ste 131",Denver,CO,80237,(303) 695-8853,wireless,39.655026,-104.900326
135,Larimer Square,1406 Larimer St,Denver,CO,80202,(303) 446-8534,wireless,39.7476185,-104.9994921
136,Cherry Creek II,200 Fillmore Street,Denver,CO,80206,(303) 388-7565,wireless,39.719694,-104.95302
137,Colorado Springs,134 North Tejon,Colorado Springs,CO,80903,(719) 447-0680,wireless,38.8363835,-104.8233759
138,8th & Colorado,801 Colorado Blvd.,Denver,CO,80206,(303) 329-0040,wireless,39.729414,-104.941088
139,The Citadel (B&N),747 Citadel Drive East,Colorado Springs,CO,80909,719-591-9120,wireless,38.843467,-104.758172
144,Scotch Pines,"2601 S Lemay,  Ste 130",Fort Collins,CO,80525,970-223-6308,wireless,40.5520704,-105.057987
145,Belleview & Yosemite,"4920 S Yosemite,  Ste C7",Greenwood Village,CO,80083,(303) 796-7003,wireless,39.625242,-104.883333
146,Cherrywood,7521 S University Blvd,Littleton,CO,80122,(303) 347-9625,wireless,39.5797954,-104.9603585
147,Lake Grove,16398 SW Boones Ferry Road,Lake Oswego,OR,97035,(503) 699-3007,wireless,45.4076929,-122.7247682
148,Beaumont,4633 NE Fremont St,Portland,OR,97213,(503) 282-0147,wireless,45.548511,-122.615281
149,Glisan Avenue,4500 NE Glisan,Portland,OR,97213,(503) 239-5275,wireless,45.526171,-122.615587
150,Sunnyside Marketplace,12012 SE Sunnyside Road,Clackamas,OR,97015,(503) 698-7109,wireless,45.4295112,-122.5394378
151,St. Johns,8539 N Lombard,Portland,OR,97203,(503) 289-2310,wireless,45.5901057,-122.7543671
152,Macadam Avenue,6080 SW Macadam,Portland,OR,97201,(503) 452-1517,wireless,45.4799577,-122.6728797
153,"Hillsdale, OR",6326 SW Capitol Highway,Portland,OR,97201,(503) 977-3638,wireless,45.4783713,-122.6953502
154,Oak Grove,14620 SE McLoughlin Blvd,Milwaukie,OR,97222,503-659-3653,wireless,45.4450268,-122.6425911
156,21st & Lovejoy,1012 NW 21st Ave,Portland,OR,97210,(503) 224-9686,wireless,45.5300884,-122.694561
157,Eugene,205 E. 18th Street,Eugene,OR,97401,541-465-9813,wireless,44.0400616,-123.0896141
159,Division Center,11906 SE Division,Portland,OR,97266,(503) 762-1424,wireless,45.503639,-122.540519
160,Gresham Village,"2442 E Burnside,  A-10",Gresham,OR,97080,(503) 666-9524,wireless,45.4961383,-122.4079424
161,West Linn,22000 Willamette Drive,West Linn,OR,97068,(503) 656-7516,wireless,45.366301,-122.612674
163,West Hollywood,3030 NE Weidler,Portland,OR,97232,(503) 284-9907,wireless,45.534113,-122.636064
164,28th & Burnside,2803 East Burnside,Portland,OR,97214,(503) 238-1408,wireless,45.5228453,-122.6372059
165,Corvallis,425 Southwest Madison Avenue,Corvallis,OR,97333,541-753-5318,wireless,44.563697,-123.2626809
166,South Salem,"3405 Commercial St NE,  s-100",Salem,OR,97302,(503) 391-7193,wireless,44.9066168,-123.0430589
172,Pioneer Courthouse,720 SW Broadway,Portland,OR,97205,(503) 223-2488,wireless,45.5192088,-122.6796979
173,One World Trade Center,910 SW 2nd Ave,Portland,OR,97204,(503) 274-0330,wireless,45.5165887,-122.6753147
174,Pioneer Place I,"700 SW 5th,  #124",Portland,OR,97204,(503) 223-3066,wireless,45.5187983,-122.6775827
175,Pioneer Place II,"700 SW 5th,  #332",Portland,OR,97204,(503) 223-5484,,45.5187983,-122.6775827
177,Hawthorne,3639 SE Hawthorne Avenue,Portland,OR,97214,(503) 234-1757,wireless,45.512035,-122.6260619
178,Washington Square,9467 SW Washington Square Road,Tigard,OR,97223,(503) 620-3761,wireless,45.4504005,-122.7835035
179,15th & Broadway,1510 NE Broadway,Portland,OR,97232,(503) 249-0017,wireless,45.5350417,-122.6503677
180,Lloyd Center,"925 Lloyd Center,  C114",Portland,OR,97232,(503) 249-0416,wireless,45.5318862,-122.6545396
181,"Salem, OR",399 Court Street NE,Salem,OR,97308,(503) 375-2156,wireless,44.9411223,-123.0383032
182,4th & Oak,305 SW 4th Avenue,Portland,OR,97204,(503) 227-0960,wireless,45.5210924,-122.6751721
183,Sellwood/West Moreland,7001 SE Milwaukee Ave,Portland,OR,97202,(503) 230-9603,wireless,46.126438,-122.912636
184,Oregon City,"1839 Molalla Avenue,  Suite C",Oregon City,OR,97045,(503) 557-1826,wireless,45.3312651,-122.5863389
185,Multnomah,7737 SW Capitol Highway,Portland,OR,97219,(503) 245-1961,wireless,45.468631,-122.711426
186,Issaquah Commons,725 NW Gilman Blvd,Issaquah,WA,98027,425-313-1689,wireless,47.543739,-122.048539
187,Barkley Village,2900 Woburn,Bellingham,WA,98226,360-715-3870,,48.768071,-122.445295
191,Cherry Hills,"5910 South University Blvd.,  #D-3",Littleton,CO,80121,(303) 794-2966,wireless,39.608414,-104.958061
192,University and Broadway,1402 Broadway,Boulder,CO,80302,(303) 442-9199,wireless,40.010746,-105.27665
193,30th & Arapahoe,3033 Arapahoe,Boulder,CO,80301,(303) 440-5090,wireless,40.015015,-105.252664
194,Colorado & Middlefield - Palo Alto,2775 Middlefield Road,Palo Alto,CA,94306,650-329-9568,wireless,37.433273,-122.128612
195,Arapahoe Market Place,"8547 E Arapahoe Rd,  Ste 1",Greenwood Village,CO,80112,(303) 689-0728,wireless,39.595084,-104.8906137
196,Applewood Village,3450 Youngfield,Wheat Ridge,CO,80033,(303) 274-0370,wireless,39.76476,-105.14115
197,Willow Creek,"8100 S Quebec,  # A18",Centennial,CO,80112,(303) 779-5221,wireless,39.618657,-104.904088
198,Colorado Blvd. (B&N),960 S. Colorado Blvd.,Glendale,CO,80246,(303) 759-8219,wireless,39.69883,-104.939513
202,Clackamas Promenade,9078 SE Sunnyside Road,Clackamas,OR,97015,(503) 659-8455,wireless,45.432743,-122.570537
203,Redmond North,8867 161st Avenue NE,Redmond,WA,98052,425-869-1080,wireless,47.681093,-122.126543
204,Commerce Center,11502 SE Mill Plain Blvd.,Vancouver,WA,98684,(360) 253-5270,wireless,45.621283,-122.554159
205,Carnation,"31722 Eugene Street,  #8",Carnation,WA,98014,425-333-6767,wireless,47.646795,-121.913702
206,Temecula,"27501 Ynez Avenue,  Suite A-6",Temecula,CA,92591,951-699-2966,wireless,33.5050686,-117.1499442
207,Downtown Olympia,"530 Capital Way South,  Space C",Olympia,WA,98501,(360) 753-7771,wireless,46.9869,-122.906599
208,Rainier Plaza,3820 Rainier Avenue South,Seattle,WA,98118,(206) 723-4143,wireless,47.569578,-122.290412
209,Lacey,"700 Sleater-Kinney Road SE,  Ste D",Lacey,WA,98503,(360) 491-8247,wireless,47.040595,-122.830957
210,Sammamish Highlands,604 228th Ave NE,Sammamish,WA,98074,425-836-8641,wireless,47.614857,-122.035368
211,Richmond Beach,606 NW Richmond Beach Road,Seattle,WA,98177,(206) 546-5750,wireless,47.765109,-122.364962
212,Top Foods - Lacey,5600 Martin Way,Lacey,WA,98516,(360) 459-9285,wireless,47.049525,-122.809495
214,Larrys - Bellevue,661 120TH Avenue NE,Bellevue,WA,98005,425-637-9330,wireless,47.61607,-122.180349
215,Southcenter (B&N),300 Andover Place W,Tukwila,WA,98188,(206) 575-6617,wireless,47.455808,-122.25433
216,Crossroads,15600 NE 8th,Bellevue,WA,98008,425-746-4773,wireless,47.617504,-122.131491
217,North Wenatchee,"1134 N. Miller Street,  Space A",Wenatchee,WA,98801,(509) 665-8802,wireless,47.437423,-120.324929
218,4th & Seneca,1125 4th Avenue,Seattle,WA,98101,(206) 623-0860,wireless,47.607007,-122.333663
219,La Crescenta - Foothill & Rosemont,"2627 Foothill Blvd.,  #13",La Crescenta,CA,91214,(818) 541-1477,wireless,34.2216288,-118.2358343
220,Monroe Plaza,"19813 State Route 2,  Suite E-1",Monroe,WA,98272,360-805-0503,wireless,47.858184,-121.965403
221,Aurora Village,1295 North 205th,Seattle,WA,98133,(206) 542-9608,wireless,47.77777,-122.343615
222,Midway Crossing,23325 Pacific Highway South,Kent,WA,98032,206-870-9311,wireless,47.392753,-122.29505
223,Claremont Village (QFC),4919 Evergreen Way,Everett,WA,98203,425-258-5945,wireless,47.951829,-122.213658
224,Vancouver Mall,8700 NE Vancouver Mall Drive,Vancouver,WA,98662,(360) 896-0640,wireless,45.657631,-122.585397
226,Hastings Ranch,3699 E Foothill Blvd,Pasadena,CA,91107,626-351-9994,wireless,34.1502775,-118.0735181
228,Mukilteo,"13619 Mukilteo,  Suite 3B",Lynnwood,WA,98037,425-743-3455,wireless,47.861089,-122.284837
230,Lynnwood Square,"19720 44TH Avenue W,  Suite K",Lynnwood,WA,98036,425-778-4034,wireless,47.819971,-122.293088
231,Haggens Sehome,210 36TH Street,Bellingham,WA,98225,(360) 738-1402,,48.732877,-122.469503
232,Redondo Beach,1749 S. Elena,Redondo Beach,CA,90277,(310) 540-9080,wireless,33.8182366,-118.3854754
234,Carillon Point,2255 Carillon Point,Kirkland,WA,98033,425-827-2130,wireless,47.657034,-122.205637
235,Puyallup,4423 S Meridian Street,Puyallup,WA,98373,253-845-6988,wireless,47.148853,-122.291678
241,Cordata Village,4285 Guide Meridian,Bellingham,WA,98226,(360) 650-0883,wireless,48.834929,-122.485971
244,Via Lido,"3465 Via Lido,  Suite E-3",Newport Beach,CA,92663,949-723-5425,wireless,33.6183158,-117.9294786
245,Gig Harbor,4904 Pt Fosdick Drive NW,Gig Harbor,WA,98335,253-851-5230,wireless,47.302441,-122.57931
247,Overlake Village,15000 NE 24th Street,Redmond,WA,98052,425-869-5816,wireless,47.631571,-122.14053
249,Shirley & Plummer - Northridge,19500 Plummer St.,Northridge,CA,913242136,818-576-1073,wireless,34.241742,-118.559086
253,South Hill,2525 E 29th Avenue,Spokane,WA,99223,(509) 534-8971,wireless,47.628239,-117.374148
256,Downtown - Bellevue,626 NE 106TH,Bellevue,WA,98004,(425) 635-7494,wireless,47.615803,-122.19891
257,Skagit Valley,"100-300 E College Way,  #R-4",Mount Vernon,WA,98273,(360) 424-7406,wireless,48.435844,-122.336794
258,13TH and Grand,1307 S Grand Avenue,Spokane,WA,99203,(509) 624-3619,wireless,47.64354,-117.408797
259,Spanaway,15803 Pacific Ave S,Tacoma,WA,98444,253-539-1864,wireless,47.113486,-122.434327
260,Highlands Center/Kennewick,2801 W Clearwater,Kennewick,WA,99336,(509) 735-9464,wireless,46.212183,-119.158979
261,Top Foods - Everett,1605 SE Everett Mall Wy,Everett,WA,98208,425-353-3354,wireless,47.913925,-122.213336
262,Woodinville,14015 NE 175TH Street,Woodinville,WA,98072,425-481-6616,wireless,47.754476,-122.152368
263,Rosecrans & Douglas - El Segundo,2231 Rosecrans Avenue,El Segundo,CA,90245,(310) 725-9110,wireless,33.902572,-118.383521
264,Kirkland Park Place,208 Park Place Center,Kirkland,WA,98033,425-889-0293,wireless,47.678529,-122.199714
266,Haggens - Bellingham,2814 Meridian Street,Bellingham,WA,98225,(360) 647-8128,,48.767074,-122.486044
267,Del Monte,"492 Del Monte Center,  Space #4-38",Monterey,CA,93940,(831) 642-0736,wireless,36.5857932,-121.8979657
268,Sunset Square,"1225 East Sunset Drive,  # 155",Bellingham,WA,98226,(360) 734-0702,wireless,48.772776,-122.458949
270,Canyon Park,22833 Bothell Way SE,Bothell,WA,98021,425-486-0668,wireless,47.756756,-122.239735
272,Olsons - Mill Creek,926 164th Street SE,Millcreek,WA,98012,425-743-1055,wireless,47.84873,-122.219435
274,Loehmanns Plaza,3560C 128th Avenue SE,Bellevue,WA,98006,(425) 747-9441,wireless,47.576155,-122.169378
275,Redondo,27027 Pacific Hwy South,Des Moines,WA,98032,253-946-7928,wireless,47.359565,-122.308671
276,Southcenter,333 Strander Blvd,Tukwila,WA,98188,(206) 575-8185,wireless,47.45583,-122.255776
279,Top Foods - Olympia,1313 Cooper Point Road,Olympia,WA,98502,(360) 352-8515,wireless,47.034293,-122.940661
280,Poulsbo,"19673 7th Ave NE,  Ste D",Poulsbo,WA,98370,(360) 779-6500,wireless,47.741357,-122.640013
282,Medford (B&N),1408 Biddle Rd,Medford,OR,97501,541-732-1970,wireless,42.3415378,-122.8728026
283,Hampden & Happy Canyon,5074 E. Hampden Avenue,Denver,CO,80222,(303) 639-3102,wireless,39.6530003,-104.9289259
284,Smoky & Himalaya,19751-A Smoky Hill Road,Aurora,CO,80015,(303) 699-5521,wireless,39.614739,-104.757958
285,Powers & Constitution,2856 North Powers Boulevard,Colorado Springs,CO,809222800,(719) 638-1447,wireless,38.8737973,-104.720092
286,Castle Rock,"62 Founders Parkway,  Lot 2",Castle Rock,CO,80104,(303) 660-9668,wireless,39.410753,-104.864357
287,Frontier Village,"511 State Road 9 N.E.,  Ste. A56",Lake Stevens,WA,982589400,425-334-9831,wireless,48.002614,-122.104454
288,City Center - Bellevue,"500-108th Avenue NE,  Suite 1A1",Bellevue,WA,98004,(425) 637-6513,wireless,47.614723,-122.196241
289,Marina Pacifica,"6324 East Pacific Coast Hwy.,  Suite B",Long Beach,CA,90803,(562) 431-2022,wireless,33.7613188,-118.1142694
290,Pine Avenue,242 Pine Avenue,Long Beach,CA,90802,562-436-6883,wireless,33.7700807,-118.1923792
291,Hermosa Beach,1100 Pacific Coast Highway,Hermosa Beach,CA,90254,(310) 372-7599,wireless,33.863931,-118.39163
292,South Beverly Drive,202 South Beverly Drive,Beverly Hills,CA,90212,(310) 271-2133,wireless,34.06472,-118.3990857
293,Santa Monica at Bundy,12100 Santa Monica Blvd.,West Los Angeles,CA,90025,(310) 571-9262,wireless,34.040291,-118.463329
294,Los Altos,296 Main Street,Los Altos,CA,94022,650- 949-3565,wireless,37.378578,-122.116752
295,Studio City,12170 Ventura Blvd,Studio City,CA,91604,(818) 762-9368,wireless,34.1433629,-118.397523
296,15th & Montana,"1426 Montana Avenue,  #4",Santa Monica,CA,90403,(310) 394-3449,wireless,34.032558,-118.494296
297,Huntington Beach,221 Main Street,Huntington Beach,CA,92648,(714) 536-3228,wireless,33.658934,-118.000642
298,800 State Street,800 State Street,Santa Barbara,CA,93101,(805) 962-0173,wireless,34.419997,-119.699475
299,Balboa Island,226 Marine Drive,Newport Beach,CA,92662,949-675-4377,wireless,33.606907,-117.889607
300,Cerritos,"12751 Towne Center Drive,  Suite N-3",Cerritos,CA,90703,562-865-4247,wireless,33.8698918,-118.0607651
301,Belmont Shores,5251 E 2nd Street,Long Beach,CA,90803,562-987-5043,wireless,33.759948,-118.133448
302,Mission Viejo,24012 Alicia Parkway,Mission Viejo,CA,92691,(949) 855-1823,wireless,33.6138286,-117.6802333
303,Old Town Pasadena,117 W. Colorado Blvd.,Pasadena,CA,91105,626-577-4622,wireless,34.146043,-118.152998
304,5TH and Robinson,3801 Fifth Avenue,San Diego,CA,92103,(619) 295-9310,wireless,32.747192,-117.160134
305,Woodland Hills,5422 Topanga Canyon Blvd,Woodland Hills,CA,91364,(818) 340-5053,wireless,34.155938,-118.606177
306,Escondido Promenade,1282-C Auto Parkway,Escondido,CA,92029,(760) 489-0993,wireless,33.112897,-117.101114
307,Rancho Bernardo,11922 Bernardo Plaza Drive,San Diego,CA,92128,(858) 675-7450,wireless,33.020145,-117.072859
308,Encinitas,"258 N. El Camino Real,  Ste. B-2",Encinitas,CA,92024,(760) 634-2885,wireless,33.0520307,-117.2610225
309,Fletcher Hills,2740 Fletcher Parkway,El Cajon,CA,92020,(619) 469-6106,wireless,32.8008225,-117.0017515
311,Coronado,960 Orange Avenue,Coronado,CA,92118,(619) 437-8306,wireless,32.686453,-117.180079
312,Olympic/Doheny,9049 Olympic Blvd.,Beverly Hills,CA,90211,(310) 275-0253,wireless,34.0593718,-118.3895218
313,Farmers Market,6333 W. 3rd Street,Los Angeles,CA,90036,(323) 965-9594,wireless,34.0713294,-118.3601048
314,Valencia Marketplace,25900 The Old Road,Stephenson Ranch,CA,91381,(661) 259-9906,wireless,34.391922,-118.573719
316,Pacific Plaza (PCH/Calle Mayor),5005 Pacific Coast Highway,Torrance,CA,90505,(310) 373-6537,wireless,33.8119012,-118.3672144
318,Westchester,8817 South Sepulveda Blvd.,Los Angeles,CA,90045,(310) 342-0152,wireless,33.956756,-118.396721
319,Napa,1340 Trancas Street,Napa,CA,94558,(707) 253-8552,wireless,38.3227275,-122.3009001
320,Terra Linda,260 Northgate One,San Rafael,CA,94903,(415) 492-1928,wireless,38.005165,-122.545573
321,Sausalito,14-16 Princess Street,Sausalito,CA,94965,(415) 332-0320,wireless,37.8550541,-122.4792429
322,Downtown Burbank,300 N. San Fernando Road,Burbank,CA,91502,818-567-0630,wireless,34.18269,-118.310619
323,San Carlos,1187 San Carlos Avenue,San Carlos,CA,94070,650-802-0534,wireless,37.506385,-122.260883
324,Pacific Palisades,15300 Sunset Boulevard,Pacific Palisades,CA,90272,(310) 573-0177,wireless,34.047395,-118.526293
325,San Marino,2265 Huntington Drive,San Marino,CA,91108,626-683-0807,wireless,34.1222893,-118.1053777
326,Arden Plaza,4301 Arden Way,Sacramento,CA,95864,(916) 482-1205,wireless,38.59588,-121.364205
327,San Mateo,54 East Fourth Avenue,San Mateo,CA,94401,650-548-1764,wireless,37.5635942,-122.3232577
328,Santa Clara,2370 El Camino Real,Santa Clara,CA,95050,(408) 984-7174,wireless,37.3523088,-121.9673122
329,Third Street (B&N),308 Wilshire Blvd.,Santa Monica,CA,90401,310-451-9626,wireless,34.0185918,-118.4989536
330,Mandalay Village,587 W. Channel Islands Blvd.,Port Hueneme,CA,93041,(805) 984-1172,wireless,34.1760504,-119.2152118
331,Del Amo,6 Del Amo Fashion Center,Torrance,CA,90503,(310) 214-7932,wireless,33.804112,-118.328025
332,Topanga Cyn./Lassen,9935 Topanga Canyon Boulevard,Chatsworth,CA,913113602,(818) 701-5823,wireless,34.2510652,-118.6061287
333,Brentwood Village Court,11700 Barrington Court,Los Angeles,CA,90049,(310) 472-7119,wireless,34.0646943,-118.4694348
334,West Covina (B&N),970 Lakes Drive,West Covina,CA,91790,626-917-7019,wireless,34.0706717,-117.9241453
335,Rancho Town & Country,"840 S. Rancho Drive,  #18",Las Vegas,NV,89106,(702) 870-6993,wireless,36.1613222,-115.1728241
336,Anaheim Hills,5655 E. La Palma,Anaheim Hills,CA,92807,(714) 970-5790,wireless,33.8597551,-117.791644
338,Boulder Station,"4111 Boulder Highway,  Inside Boulder Station",Las Vegas,NV,89121,702-457-3313,wireless,36.13577,-115.085039
339,Danville,"398 Hartz Avenue,  Suite A",Danville,CA,94526,925-855-9657,wireless,37.821916,-121.999781
340,Emeryville,3839 Emery Street,Emeryville,CA,94608,(510) 547-8849,wireless,37.829359,-122.281692
341,Marina Del Rey,4264 Lincoln Boulevard,Marina Del Rey,CA,90292,(310) 578-6832,wireless,33.9859791,-118.4437175
342,Mountain View,1037-C El Monte Ave,Mountain View,CA,94040,650-254-8929,wireless,37.390916,-122.094964
343,Alhambra & N,1401 Alhambra Blvd,Sacramento,CA,95815,(916) 452-1707,wireless,38.568092,-121.467024
344,Camarillo,540 Las Posas Road,Camarillo,CA,93010,(805) 383-7130,wireless,34.2309028,-119.062281
345,Campus & California,4545 Campus Drive,Irvine,CA,92714,(949) 854-2301,wireless,33.6487784,-117.8307965
346,Melrose,7624 Melrose Avenue,Los Angeles,CA,90046,323-852-9690,wireless,34.083461,-118.355903
347,Oakland City Center,"1200 Clay Street,  #58",Oakland,CA,94612,(510) 832-1767,wireless,37.804032,-122.273931
348,McCarthy Ranch,127 Ranch Drive,Milpitas,CA,95035,(408) 934-9810,wireless,37.4278691,-121.9208029
349,Westland Fair,"1121 S. DECATUR BLVD,  SUITE 140",Las Vegas,NV,89102,(702) 258-1223,wireless,36.15869,-115.2057297
350,Hollenbeck Road,1685-87 Hollenbeck Road,Sunnyvale,CA,94087,(408) 733-5762,wireless,37.338443,-122.041511
351,West Hollywood - #633,8595 Santa Monica Blvd.,West Hollywood,CA,90069,(310) 659-1856,wireless,34.0881738,-118.3788455
352,Agoura,5827 Kanan Road,Agoura,CA,91301,(818) 735-0268,wireless,34.155995,-118.756622
353,San Juan Capistrano,"32022 Camino Capistrano,  Ste B",San Juan Capistrano,CA,92675,949-661-4809,wireless,33.497718,-117.662103
354,Kearny Mesa,4240 Kearny Mesa Blvd.,San Diego,CA,92111,(858) 278-9365,wireless,32.818862,-117.150121
355,Willow Glen,1396 Lincoln Avenue,San Jose,CA,95125,(408) 298-5272,wireless,37.303909,-121.897293
356,Topanga Plaza,"6600 Topanga Canyon Blvd.,  49F",Canoga Park,CA,91303,(818) 999-2653,wireless,34.190408,-118.604766
357,Santa Rosa (B&N),200 D Street,Santa Rosa,CA,94504,(707) 577-0665,wireless,38.4403743,-122.7117619
